cdate,aname,fdust,ufdust,ufdust_grade,nd,nd_pass
20180422,WN,33,21,normal,0.016,1
20180422,CENTER,31,20,normal,0.03,1
20180422,CENTER,33,17,normal,0.035,1
20180423,EN,8,5,good,0.013999999999999999,1
20180423,ES,10,8,good,0.012,1
20180423,ES,10,7,good,0.016,1
20180423,ES,10,7,good,0.013999999999999999,1
20180423,ES,7,7,good,0.022000000000000002,1
20180423,WS,9,6,good,0.021,1
20180423,WS,12,7,good,0.019,1
20180423,WS,11,8,good,0.021,1
20180423,WS,13,6,good,0.021,1
20180423,WS,9,8,good,0.016,1
20180423,WS,11,9,good,0.013999999999999999,1
20180423,WS,7,6,good,0.018000000000000002,1
20180423,EN,12,7,good,0.011000000000000001,1
20180423,EN,9,8,good,0.013000000000000001,1
20180423,EN,10,6,good,0.02,1
20180423,EN,6,6,good,0.023,1
20180423,EN,6,4,good,0.012,1
20180423,EN,10,9,good,0.013000000000000001,1
20180423,EN,9,6,good,0.011000000000000001,1
20180423,WN,10,6,good,0.013000000000000001,1
20180423,WN,8,7,good,0.008,1
20180423,WN,10,9,good,0.008,1
20180423,CENTER,5,5,good,0.012,1
20180423,CENTER,10,6,good,0.016,1
20180423,CENTER,9,7,good,0.024,1
20180424,EN,10,4,good,0.015,1
20180424,ES,9,5,good,0.011000000000000001,1
20180424,ES,10,4,good,0.011000000000000001,1
20180424,ES,9,4,good,0.013999999999999999,1
20180424,ES,5,2,good,0.018000000000000002,1
20180424,WS,6,2,good,0.025,1
20180424,WS,8,4,good,0.015,1
20180424,WS,9,4,good,0.021,1
20180424,WS,8,2,good,0.013999999999999999,1
20180424,WS,10,5,good,0.02,1
20180424,WS,7,3,good,0.018000000000000002,1
20180424,WS,6,3,good,0.023,1
20180424,EN,6,2,good,0.011000000000000001,1
20180424,EN,9,5,good,0.013999999999999999,1
20180424,EN,12,7,good,0.021,1
20180424,EN,5,3,good,0.025,1
20180424,EN,5,2,good,0.015,1
20180424,EN,5,4,good,0.016,1
20180424,EN,6,3,good,0.013000000000000001,1
20180424,WN,10,3,good,0.016,1
20180424,WN,6,3,good,0.008,1
20180424,WN,6,6,good,0.013000000000000001,1
20180424,CENTER,4,2,good,0.013999999999999999,1
20180424,CENTER,6,3,good,0.017,1
20180424,CENTER,7,4,good,0.022000000000000002,1
20180425,WN,32,23,normal,0.025,1
20180425,ES,39,30,normal,0.031,1
20180425,ES,41,28,normal,0.03,1
20180425,ES,37,22,normal,0.04,1
20180425,ES,31,24,normal,0.040999999999999995,1
20180425,WS,29,22,normal,0.040999999999999995,1
20180425,WS,35,24,normal,0.042,1
20180425,WS,38,30,normal,0.047,1
20180425,WS,36,24,normal,0.038,1
20180425,WS,39,26,normal,0.037000000000000005,1
20180425,WS,39,21,normal,0.037000000000000005,1
20180425,WS,33,22,normal,0.036000000000000004,1
20180425,CENTER,31,25,normal,0.04,1
20180425,CENTER,29,21,normal,0.036000000000000004,1
20180425,CENTER,30,22,normal,0.037000000000000005,1
20180425,EN,34,22,normal,0.027000000000000003,1
20180425,EN,27,18,normal,0.016,1
20180425,EN,35,28,normal,0.02,1
20180425,EN,39,26,normal,0.028999999999999998,1
20180425,EN,30,25,normal,0.045,1
20180425,EN,28,22,normal,0.027000000000000003,1
20180425,EN,0,0,good,0.0,1
20180425,EN,36,21,normal,0.033,1
20180425,WN,39,23,normal,0.035,1
20180425,WN,33,23,normal,0.03,1
20180426,EN,46,29,normal,0.039,1
20180426,ES,61,40,bad,0.042,1
20180426,ES,55,36,bad,0.045,1
20180426,ES,44,25,normal,0.037000000000000005,1
20180426,ES,39,29,normal,0.042,1
20180426,WS,43,33,normal,0.039,1
20180426,WS,42,27,normal,0.036000000000000004,1
20180426,WS,45,33,normal,0.04,1
20180426,WS,40,28,normal,0.033,1
20180426,WS,55,41,bad,0.036000000000000004,1
20180426,WS,49,29,normal,0.033,1
20180426,WS,47,32,normal,0.038,1
20180426,EN,42,26,normal,0.027999999999999997,1
20180426,EN,48,37,bad,0.031,1
20180426,EN,49,31,normal,0.04,1
20180426,EN,41,31,normal,0.053,0
20180426,EN,37,26,normal,0.044000000000000004,1
20180426,EN,50,39,bad,0.033,1
20180426,EN,51,28,normal,0.043,1
20180426,WN,51,34,normal,0.035,1
20180426,WN,52,37,bad,0.038,1
20180426,WN,48,37,bad,0.031,1
20180426,CENTER,40,31,normal,0.046,1
20180426,CENTER,40,27,normal,0.045,1
20180426,CENTER,39,28,normal,0.042,1
20180427,CENTER,48,34,normal,0.040999999999999995,1
20180427,ES,60,37,bad,0.040999999999999995,1
20180427,ES,63,44,bad,0.039,1
20180427,ES,56,33,normal,0.032,1
20180427,ES,45,33,normal,0.036000000000000004,1
20180427,WS,47,37,bad,0.040999999999999995,1
20180427,WS,51,32,normal,0.038,1
20180427,WS,64,46,bad,0.037000000000000005,1
20180427,WS,48,34,normal,0.034,1
20180427,WS,66,51,bad,0.037000000000000005,1
20180427,WS,60,36,bad,0.031,1
20180427,WS,56,39,bad,0.044000000000000004,1
20180427,EN,51,31,normal,0.037000000000000005,1
20180427,EN,49,29,normal,0.027000000000000003,1
20180427,EN,50,37,bad,0.033,1
20180427,EN,59,34,normal,0.038,1
20180427,EN,46,35,normal,0.042,1
20180427,EN,45,32,normal,0.035,1
20180427,EN,55,36,bad,0.040999999999999995,1
20180427,EN,54,32,normal,0.037000000000000005,1
20180427,WN,64,42,bad,0.031,1
20180427,WN,65,48,bad,0.035,1
20180427,WN,61,47,bad,0.033,1
20180427,CENTER,48,39,bad,0.043,1
20180427,CENTER,47,32,normal,0.040999999999999995,1
20180428,WN,75,50,bad,0.031,1
20180428,ES,70,44,bad,0.04,1
20180428,ES,43,24,normal,0.038,1
20180428,ES,61,37,bad,0.028999999999999998,1
20180428,ES,55,39,bad,0.034,1
20180428,WS,55,41,bad,0.035,1
20180428,WS,56,35,normal,0.036000000000000004,1
20180428,WS,66,47,bad,0.036000000000000004,1
20180428,WS,53,37,bad,0.03,1
20180428,WS,69,48,bad,0.033,1
20180428,WS,63,35,normal,0.027999999999999997,1
20180428,WS,61,37,bad,0.034,1
20180428,EN,62,38,bad,0.038,1
20180428,EN,62,36,bad,0.025,1
20180428,EN,57,40,bad,0.028999999999999998,1
20180428,EN,57,33,normal,0.036000000000000004,1
20180428,EN,60,43,bad,0.042,1
20180428,EN,60,43,bad,0.037000000000000005,1
20180428,EN,65,46,bad,0.04,1
20180428,EN,69,40,bad,0.039,1
20180428,WN,70,44,bad,0.028999999999999998,1
20180428,WN,65,48,bad,0.028999999999999998,1
20180428,CENTER,58,45,bad,0.039,1
20180428,CENTER,58,36,bad,0.042,1
20180428,CENTER,58,39,bad,0.038,1
20180429,CENTER,46,26,normal,0.031,1
20180429,ES,59,33,normal,0.032,1
20180429,ES,41,23,normal,0.032,1
20180429,ES,56,28,normal,0.028999999999999998,1
20180429,ES,47,29,normal,0.036000000000000004,1
20180429,WS,48,33,normal,0.039,1
20180429,WS,46,26,normal,0.028999999999999998,1
20180429,WS,56,34,normal,0.03,1
20180429,WS,48,27,normal,0.023,1
20180429,WS,63,40,bad,0.032,1
20180429,WS,60,27,normal,0.03,1
20180429,WS,55,32,normal,0.037000000000000005,1
20180429,EN,48,26,normal,0.027000000000000003,1
20180429,EN,46,24,normal,0.018000000000000002,1
20180429,EN,53,32,normal,0.025,1
20180429,EN,56,28,normal,0.027999999999999997,1
20180429,EN,47,29,normal,0.033,1
20180429,EN,47,29,normal,0.031,1
20180429,EN,66,35,normal,0.036000000000000004,1
20180429,EN,55,27,normal,0.033,1
20180429,WN,60,32,normal,0.025,1
20180429,CENTER,47,27,normal,0.033,1
20180429,WN,62,36,bad,0.027000000000000003,1
20180429,WN,55,36,bad,0.021,1
20180429,CENTER,49,33,normal,0.038,1
20180430,CENTER,74,50,bad,0.031,1
20180430,ES,94,65,bad,0.045,1
20180430,ES,69,48,bad,0.040999999999999995,1
20180430,ES,84,55,bad,0.027000000000000003,1
20180430,ES,75,56,bad,0.032,1
20180430,WS,71,59,bad,0.03,1
20180430,WS,73,47,bad,0.03,1
20180430,WS,86,67,bad,0.027999999999999997,1
20180430,WS,70,53,bad,0.027000000000000003,1
20180430,WS,89,69,bad,0.028999999999999998,1
20180430,WS,82,52,bad,0.024,1
20180430,WS,75,52,bad,0.03,1
20180430,EN,74,49,bad,0.036000000000000004,1
20180430,EN,80,49,bad,0.023,1
20180430,EN,77,60,bad,0.031,1
20180430,EN,81,53,bad,0.035,1
20180430,EN,74,55,bad,0.034,1
20180430,EN,74,55,bad,0.03,1
20180430,EN,84,68,bad,0.038,1
20180430,EN,87,50,bad,0.042,1
20180430,WN,88,62,bad,0.025,1
20180430,WN,94,69,bad,0.025,1
20180430,WN,83,70,bad,0.024,1
20180430,CENTER,74,59,bad,0.037000000000000005,1
20180430,CENTER,70,47,bad,0.035,1
20180501,CENTER,56,39,bad,0.02,1
20180501,ES,77,53,bad,0.024,1
20180501,ES,57,44,bad,0.024,1
20180501,ES,55,36,bad,0.019,1
20180501,ES,52,42,bad,0.023,1
20180501,WS,49,43,bad,0.023,1
20180501,WS,60,39,bad,0.022000000000000002,1
20180501,WS,61,54,bad,0.025,1
20180501,WS,54,43,bad,0.023,1
20180501,WS,72,59,bad,0.024,1
20180501,WS,54,35,normal,0.021,1
20180501,WS,50,37,bad,0.022000000000000002,1
20180501,EN,60,40,bad,0.022000000000000002,1
20180501,EN,64,41,bad,0.011000000000000001,1
20180501,EN,61,54,bad,0.02,1
20180501,EN,59,39,bad,0.02,1
20180501,EN,53,43,bad,0.022000000000000002,1
20180501,EN,54,42,bad,0.021,1
20180501,EN,59,49,bad,0.023,1
20180501,EN,67,41,bad,0.023,1
20180501,WN,58,51,bad,0.019,1
20180501,WN,72,56,bad,0.017,1
20180501,WN,63,59,bad,0.016,1
20180501,CENTER,50,42,bad,0.026000000000000002,1
20180501,CENTER,52,36,bad,0.023,1
20180502,EN,52,33,normal,0.018000000000000002,1
20180502,ES,54,41,bad,0.025,1
20180502,ES,45,34,normal,0.027999999999999997,1
20180502,ES,48,33,normal,0.03,1
20180502,ES,47,40,bad,0.03,1
20180502,WS,50,46,bad,0.034,1
20180502,WS,58,40,bad,0.03,1
20180502,WS,52,51,bad,0.033,1
20180502,WS,52,43,bad,0.033,1
20180502,WS,68,55,bad,0.031,1
20180502,WS,47,34,normal,0.027999999999999997,1
20180502,WS,47,36,bad,0.032,1
20180502,EN,45,31,normal,0.027000000000000003,1
20180502,EN,48,39,bad,0.022000000000000002,1
20180502,EN,53,32,normal,0.027999999999999997,1
20180502,EN,45,38,bad,0.035,1
20180502,EN,43,35,normal,0.025,1
20180502,EN,50,43,bad,0.028999999999999998,1
20180502,EN,51,33,normal,0.025,1
20180502,WN,44,46,bad,0.026000000000000002,1
20180502,WN,55,50,bad,0.022000000000000002,1
20180502,WN,45,49,bad,0.02,1
20180502,CENTER,48,40,bad,0.03,1
20180502,CENTER,44,32,normal,0.031,1
20180502,CENTER,47,36,bad,0.031,1
20180503,EN,21,10,good,0.015,1
20180503,ES,35,16,normal,0.017,1
20180503,ES,31,14,good,0.016,1
20180503,ES,34,11,good,0.015,1
20180503,ES,23,12,good,0.019,1
20180503,WS,24,12,good,0.021,1
20180503,WS,32,14,good,0.02,1
20180503,WS,33,17,normal,0.018000000000000002,1
20180503,WS,32,13,good,0.015,1
20180503,WS,37,17,normal,0.02,1
20180503,WS,31,11,good,0.016,1
20180503,WS,26,13,good,0.019,1
20180503,EN,19,8,good,0.009000000000000001,1
20180503,EN,29,9,good,0.012,1
20180503,EN,30,13,good,0.015,1
20180503,EN,21,12,good,0.02,1
20180503,EN,20,10,good,0.018000000000000002,1
20180503,EN,31,16,normal,0.019,1
20180503,EN,26,12,good,0.017,1
20180503,WN,34,11,good,0.015,1
20180503,WN,30,14,good,0.017,1
20180503,WN,28,14,good,0.015,1
20180503,CENTER,23,12,good,0.024,1
20180503,CENTER,23,11,good,0.021,1
20180503,CENTER,22,11,good,0.022000000000000002,1
20180504,CENTER,37,16,normal,0.028999999999999998,1
20180504,ES,48,21,normal,0.023,1
20180504,ES,50,20,normal,0.019,1
20180504,ES,48,15,good,0.017,1
20180504,ES,36,16,normal,0.022000000000000002,1
20180504,WS,36,15,good,0.026000000000000002,1
20180504,WS,42,15,good,0.023,1
20180504,WS,51,20,normal,0.02,1
20180504,WS,41,15,good,0.017,1
20180504,WS,55,21,normal,0.023,1
20180504,WS,49,13,good,0.018000000000000002,1
20180504,WS,41,14,good,0.018000000000000002,1
20180504,CENTER,37,15,good,0.027000000000000003,1
20180504,EN,41,14,good,0.015,1
20180504,CENTER,35,15,good,0.027000000000000003,1
20180504,EN,37,11,good,0.011000000000000001,1
20180504,EN,49,13,good,0.013999999999999999,1
20180504,EN,51,18,normal,0.02,1
20180504,EN,38,15,good,0.027999999999999997,1
20180504,EN,36,15,good,0.026000000000000002,1
20180504,EN,49,20,normal,0.022000000000000002,1
20180504,EN,43,14,good,0.022000000000000002,1
20180504,WN,54,15,good,0.019,1
20180504,WN,51,19,normal,0.021,1
20180504,WN,47,21,normal,0.019,1
20180505,CENTER,36,17,normal,0.027000000000000003,1
20180505,ES,43,18,normal,0.024,1
20180505,ES,46,23,normal,0.022000000000000002,1
20180505,ES,42,18,normal,0.013000000000000001,1
20180505,ES,32,18,normal,0.019,1
20180505,WS,33,18,normal,0.023,1
20180505,WS,40,18,normal,0.017,1
20180505,WS,48,23,normal,0.017,1
20180505,WS,38,18,normal,0.017,1
20180505,WS,49,25,normal,0.018000000000000002,1
20180505,WS,43,16,normal,0.013999999999999999,1
20180505,WS,35,17,normal,0.021,1
20180505,EN,41,18,normal,0.024,1
20180505,EN,37,15,good,0.017,1
20180505,EN,41,17,normal,0.024,1
20180505,EN,47,23,normal,0.026000000000000002,1
20180505,EN,34,19,normal,0.026000000000000002,1
20180505,EN,33,18,normal,0.021,1
20180505,EN,49,24,normal,0.022000000000000002,1
20180505,EN,41,15,good,0.023,1
20180505,WN,45,18,normal,0.015,1
20180505,WN,45,21,normal,0.017,1
20180505,WN,45,23,normal,0.019,1
20180505,CENTER,35,19,normal,0.023,1
20180505,CENTER,34,17,normal,0.025,1
20180506,CENTER,13,9,good,0.018000000000000002,1
20180506,ES,16,9,good,0.012,1
20180506,ES,15,10,good,0.01,1
20180506,ES,13,6,good,0.011000000000000001,1
20180506,ES,11,8,good,0.015,1
20180506,WS,14,9,good,0.018000000000000002,1
20180506,WS,15,9,good,0.012,1
20180506,WS,18,11,good,0.017,1
20180506,WS,15,7,good,0.013999999999999999,1
20180506,WS,17,13,good,0.013999999999999999,1
20180506,WS,11,6,good,0.012,1
20180506,WS,11,8,good,0.017,1
20180506,EN,17,9,good,0.011000000000000001,1
20180506,EN,11,6,good,0.01,1
20180506,EN,12,6,good,0.013999999999999999,1
20180506,EN,18,13,good,0.016,1
20180506,EN,11,8,good,0.016,1
20180506,EN,10,7,good,0.011000000000000001,1
20180506,EN,16,12,good,0.008,1
20180506,EN,14,7,good,0.012,1
20180506,WN,14,11,good,0.011000000000000001,1
20180506,WN,14,9,good,0.008,1
20180506,WN,14,13,good,0.009000000000000001,1
20180506,CENTER,10,8,good,0.011000000000000001,1
20180506,CENTER,12,8,good,0.013999999999999999,1
20180507,EN,29,12,good,0.015,1
20180507,ES,31,14,good,0.031,1
20180507,ES,33,17,normal,0.021,1
20180507,ES,33,14,good,0.027000000000000003,1
20180507,ES,25,14,good,0.025,1
20180507,WS,29,17,normal,0.033,1
20180507,WS,30,15,good,0.027000000000000003,1
20180507,WS,38,20,normal,0.028999999999999998,1
20180507,WS,31,14,good,0.027000000000000003,1
20180507,WS,44,24,normal,0.03,1
20180507,WS,38,15,good,0.027000000000000003,1
20180507,WS,33,18,normal,0.028999999999999998,1
20180507,EN,32,14,good,0.023,1
20180507,EN,34,14,good,0.022000000000000002,1
20180507,EN,46,21,normal,0.024,1
20180507,EN,27,17,normal,0.032,1
20180507,EN,25,14,good,0.023,1
20180507,EN,42,20,normal,0.025,1
20180507,EN,33,13,good,0.021,1
20180507,WN,41,20,normal,0.025,1
20180507,WN,38,20,normal,0.024,1
20180507,WN,41,23,normal,0.019,1
20180507,CENTER,28,17,normal,0.032,1
20180507,CENTER,28,14,good,0.03,1
20180507,CENTER,27,15,good,0.027000000000000003,1
20180508,EN,17,6,good,0.009000000000000001,1
20180508,ES,16,6,good,0.01,1
20180508,ES,21,9,good,0.011000000000000001,1
20180508,ES,21,4,good,0.013000000000000001,1
20180508,ES,12,6,good,0.019,1
20180508,WS,16,8,good,0.02,1
20180508,WS,21,9,good,0.015,1
20180508,WS,23,9,good,0.019,1
20180508,WS,19,7,good,0.016,1
20180508,WS,23,10,good,0.016,1
20180508,WS,23,5,good,0.013000000000000001,1
20180508,WS,16,7,good,0.018000000000000002,1
20180508,EN,14,4,good,0.011000000000000001,1
20180508,EN,15,4,good,0.01,1
20180508,EN,30,12,good,0.017,1
20180508,EN,13,6,good,0.016,1
20180508,EN,11,5,good,0.013000000000000001,1
20180508,EN,25,12,good,0.012,1
20180508,EN,17,3,good,0.011000000000000001,1
20180508,WN,25,7,good,0.012,1
20180508,WN,22,8,good,0.01,1
20180508,WN,25,11,good,0.011000000000000001,1
20180508,CENTER,11,6,good,0.011000000000000001,1
20180508,CENTER,15,7,good,0.015,1
20180508,CENTER,16,7,good,0.02,1
20180509,CENTER,15,6,good,0.019,1
20180509,ES,23,7,good,0.016,1
20180509,ES,24,11,good,0.013000000000000001,1
20180509,ES,22,5,good,0.016,1
20180509,ES,15,7,good,0.019,1
20180509,WS,17,6,good,0.022000000000000002,1
20180509,WS,21,8,good,0.02,1
20180509,WS,24,11,good,0.018000000000000002,1
20180509,WS,22,6,good,0.016,1
20180509,WS,27,11,good,0.02,1
20180509,WS,24,7,good,0.016,1
20180509,WS,16,6,good,0.019,1
20180509,CENTER,18,7,good,0.018000000000000002,1
20180509,EN,20,7,good,0.011000000000000001,1
20180509,CENTER,17,7,good,0.019,1
20180509,EN,14,4,good,0.011000000000000001,1
20180509,EN,17,6,good,0.013999999999999999,1
20180509,EN,27,10,good,0.016,1
20180509,EN,15,7,good,0.021,1
20180509,EN,14,6,good,0.018000000000000002,1
20180509,EN,26,11,good,0.016,1
20180509,EN,21,4,good,0.013999999999999999,1
20180509,WN,25,8,good,0.015,1
20180509,WN,22,8,good,0.013000000000000001,1
20180509,WN,27,12,good,0.013999999999999999,1
20180510,EN,36,17,normal,0.026000000000000002,1
20180510,ES,43,19,normal,0.033,1
20180510,ES,44,22,normal,0.032,1
20180510,ES,44,21,normal,0.028999999999999998,1
20180510,ES,35,21,normal,0.033,1
20180510,WS,33,22,normal,0.033,1
20180510,WS,39,20,normal,0.03,1
20180510,WS,52,32,normal,0.031,1
20180510,WS,37,21,normal,0.024,1
20180510,WS,57,34,normal,0.028999999999999998,1
20180510,WS,46,22,normal,0.025,1
20180510,WS,38,22,normal,0.028999999999999998,1
20180510,EN,31,13,good,0.018000000000000002,1
20180510,EN,37,15,good,0.025,1
20180510,EN,42,23,normal,0.027999999999999997,1
20180510,EN,34,20,normal,0.036000000000000004,1
20180510,EN,32,18,normal,0.027999999999999997,1
20180510,EN,43,24,normal,0.028999999999999998,1
20180510,EN,44,19,normal,0.027999999999999997,1
20180510,WN,50,28,normal,0.025,1
20180510,WN,49,29,normal,0.025,1
20180510,WN,47,31,normal,0.022000000000000002,1
20180510,CENTER,35,21,normal,0.035,1
20180510,CENTER,35,18,normal,0.032,1
20180510,CENTER,35,19,normal,0.032,1
20180511,CENTER,52,34,normal,0.032,1
20180511,ES,66,34,normal,0.033,1
20180511,ES,57,32,normal,0.03,1
20180511,ES,65,41,bad,0.031,1
20180511,ES,55,41,bad,0.033,1
20180511,WS,53,44,bad,0.04,1
20180511,WS,54,31,normal,0.032,1
20180511,WS,68,47,bad,0.032,1
20180511,WS,53,41,bad,0.028999999999999998,1
20180511,WS,75,55,bad,0.032,1
20180511,WS,64,37,bad,0.028999999999999998,1
20180511,WS,54,37,bad,0.035,1
20180511,EN,54,30,normal,0.027000000000000003,1
20180511,EN,54,29,normal,0.021,1
20180511,EN,56,36,bad,0.032,1
20180511,EN,58,36,bad,0.027000000000000003,1
20180511,EN,52,35,normal,0.033,1
20180511,EN,52,36,bad,0.027999999999999997,1
20180511,EN,59,37,bad,0.028999999999999998,1
20180511,EN,63,40,bad,0.028999999999999998,1
20180511,WN,69,48,bad,0.026000000000000002,1
20180511,WN,70,50,bad,0.027999999999999997,1
20180511,WN,70,51,bad,0.025,1
20180511,CENTER,53,38,bad,0.035,1
20180511,CENTER,51,29,normal,0.033,1
20180512,EN,24,13,good,0.032,1
20180512,ES,34,18,normal,0.044000000000000004,1
20180512,ES,29,18,normal,0.037000000000000005,1
20180512,ES,29,19,normal,0.04,1
20180512,ES,27,21,normal,0.047,1
20180512,WS,28,22,normal,0.048,1
20180512,WS,28,17,normal,0.034,1
20180512,WS,38,28,normal,0.038,1
20180512,WS,29,20,normal,0.035,1
20180512,WS,42,30,normal,0.036000000000000004,1
20180512,WS,29,17,normal,0.031,1
20180512,WS,30,22,normal,0.043,1
20180512,EN,29,17,normal,0.037000000000000005,1
20180512,EN,26,17,normal,0.038,1
20180512,EN,39,25,normal,0.043,1
20180512,EN,30,19,normal,0.051,0
20180512,EN,24,18,normal,0.036000000000000004,1
20180512,EN,30,21,normal,0.039,1
20180512,EN,31,20,normal,0.040999999999999995,1
20180512,WN,36,25,normal,0.033,1
20180512,WN,39,24,normal,0.033,1
20180512,WN,40,24,normal,0.027999999999999997,1
20180512,CENTER,25,18,normal,0.039,1
20180512,CENTER,27,17,normal,0.046,1
20180512,CENTER,30,21,normal,0.049,1
20180513,EN,22,12,good,0.016,1
20180513,ES,22,13,good,0.021,1
20180513,ES,23,15,good,0.017,1
20180513,ES,23,14,good,0.017,1
20180513,ES,17,14,good,0.019,1
20180513,WS,21,16,normal,0.023,1
20180513,WS,23,14,good,0.019,1
20180513,WS,36,30,normal,0.018000000000000002,1
20180513,WS,21,14,good,0.016,1
20180513,WS,34,25,normal,0.019,1
20180513,WS,21,13,good,0.015,1
20180513,WS,19,15,good,0.02,1
20180513,EN,19,10,good,0.012,1
20180513,EN,20,13,good,0.017,1
20180513,EN,23,19,normal,0.019,1
20180513,EN,17,14,good,0.022000000000000002,1
20180513,EN,17,13,good,0.022000000000000002,1
20180513,EN,23,17,normal,0.018000000000000002,1
20180513,EN,22,16,normal,0.018000000000000002,1
20180513,WN,25,21,normal,0.018000000000000002,1
20180513,WN,30,24,normal,0.018000000000000002,1
20180513,WN,37,27,normal,0.015,1
20180513,CENTER,17,13,good,0.024,1
20180513,CENTER,18,12,good,0.021,1
20180513,CENTER,20,14,good,0.021,1
20180514,WN,91,74,bad,0.032,1
20180514,ES,71,40,bad,0.037000000000000005,1
20180514,ES,61,40,bad,0.03,1
20180514,ES,74,57,bad,0.031,1
20180514,ES,64,54,bad,0.035,1
20180514,WS,65,57,bad,0.033,1
20180514,WS,64,44,bad,0.032,1
20180514,WS,94,77,terrible,0.028999999999999998,1
20180514,WS,68,60,bad,0.028999999999999998,1
20180514,WS,94,77,terrible,0.027000000000000003,1
20180514,WS,76,53,bad,0.024,1
20180514,WS,70,55,bad,0.034,1
20180514,WN,90,74,bad,0.031,1
20180514,CENTER,58,37,bad,0.039,1
20180514,CENTER,64,50,bad,0.033,1
20180514,CENTER,66,52,bad,0.037000000000000005,1
20180514,EN,64,41,bad,0.037000000000000005,1
20180514,EN,73,44,bad,0.027999999999999997,1
20180514,EN,70,50,bad,0.044000000000000004,1
20180514,EN,71,55,bad,0.036000000000000004,1
20180514,EN,61,49,bad,0.037000000000000005,1
20180514,EN,62,49,bad,0.032,1
20180514,EN,63,50,bad,0.028999999999999998,1
20180514,EN,73,52,bad,0.032,1
20180514,WN,76,64,bad,0.027000000000000003,1
20180515,CENTER,66,48,bad,0.049,1
20180515,ES,81,45,bad,0.04,1
20180515,ES,74,43,bad,0.034,1
20180515,ES,81,55,bad,0.045,1
20180515,ES,71,57,bad,0.043,1
20180515,WS,67,57,bad,0.053,0
20180515,WS,61,40,bad,0.04,1
20180515,WS,81,57,bad,0.045,1
20180515,WS,66,53,bad,0.035,1
20180515,WS,94,71,bad,0.044000000000000004,1
20180515,WS,78,47,bad,0.040999999999999995,1
20180515,WS,70,50,bad,0.048,1
20180515,EN,73,46,bad,0.04,1
20180515,EN,68,41,bad,0.028999999999999998,1
20180515,EN,68,47,bad,0.044000000000000004,1
20180515,EN,73,56,bad,0.043,1
20180515,EN,72,59,bad,0.048,1
